label,regime,seed,transform_kind,fit_model,scale,delta_azimuth,delta_elevation,sun_elevation,ambiguity,overlap_fraction,n_kp_src,n_kp_dst,n_putative,n_inliers,inlier_ratio,fit_rmse,held_out_median,held_out_p90,held_out_ok,split_consistency,coverage_max_gap,coverage_occupancy,coverage_entropy,true_inlier_precision,true_putative_precision,transform_error_median,transform_error_p90,is_wrong,gen_s,pipeline_s,ransac_s,split
similarity/d_az=20,A_highlands_moderate,7004,similarity,similarity,1.0,20.0,0.0,45.0,0.0,1.0,1533,1374,260,255,0.9807692307692307,1.0966753909103486,0.6371326380316341,1.5650808026225718,True,0.11371586457104485,0.08072916666666667,0.953125,0.9507591438794101,0.996078431372549,0.9769230769230769,0.5289804954953536,0.7733357963280508,False,0.3897129000397399,0.18315649998839945,0.04202589998021722,validation
affine/d_az=20,A_highlands_moderate,7004,affine,affine,1.0,20.0,0.0,45.0,0.0,1.0,1533,1369,260,254,0.9769230769230769,0.9838955106127375,0.6274534486777488,1.5918487372450905,True,0.13072218800935587,0.08245385520306023,0.9375,0.9480122449297481,0.9960629921259843,0.9730769230769231,0.09517530589101493,0.20807858779933047,False,0.38859439990483224,0.1778817999875173,0.04828069999348372,validation
projective/d_az=20,A_highlands_moderate,7004,projective,projective,1.0,20.0,0.0,45.0,0.0,1.0,1533,1380,287,278,0.9686411149825784,1.030693351115371,0.6832841502191092,1.6750616334685489,True,0.235025760387923,0.08730757611583442,0.953125,0.9503323834366338,1.0,0.9686411149825784,0.08420030507736188,0.22885894839440712,False,0.3597534999717027,0.17530939995776862,0.04574269999284297,validation
similarity/d_az=40,A_highlands_moderate,7004,similarity,similarity,1.0,40.0,0.0,45.0,0.0,1.0,1533,1563,7,3,0.42857142857142855,6.563712636189231e-14,inf,inf,False,inf,0.690317871785095,0.03125,0.15304930567574826,0.0,0.0,78.64856620859311,115.2478720992132,True,0.3665051000425592,0.17626199999358505,0.0406620999565348,validation
affine/d_az=40,A_highlands_moderate,7004,affine,affine,1.0,40.0,0.0,45.0,0.0,1.0,1533,1534,7,3,0.42857142857142855,8.836668573137572e-14,inf,inf,False,inf,0.5683560191052128,0.046875,0.26416041678685936,0.0,0.0,136.65577738447692,303.01454673588296,True,0.3638414000160992,0.18057159997988492,0.044734800001606345,validation
projective/d_az=40,A_highlands_moderate,7004,projective,projective,1.0,40.0,0.0,45.0,0.0,1.0,1533,1538,11,4,0.36363636363636365,1.959064696168024,inf,inf,False,inf,0.5394994957793572,0.046875,0.25,0.0,0.0,147.28138697151442,450.06684044439993,True,0.3734233999857679,0.28917669993825257,0.15844319993630052,validation
similarity/d_az=60,A_highlands_moderate,7004,similarity,similarity,1.0,60.0,0.0,45.0,0.0,1.0,1533,1154,7,2,0.2857142857142857,1.0048591735576161e-13,inf,inf,False,inf,0.5474017800184442,0.03278688524590164,0.1686130986895011,0.0,0.0,407.3025396041332,658.7706136945735,True,0.34503009996842593,0.16974279994610697,0.0368396999547258,validation
affine/d_az=60,A_highlands_moderate,7004,affine,affine,1.0,60.0,0.0,45.0,0.0,1.0,1533,1143,7,3,0.42857142857142855,8.367124703386107e-14,inf,inf,False,inf,0.4367009692514306,0.05,0.26832433664837085,0.0,0.0,289.89714018946216,562.7719877181562,True,0.34333890001289546,0.16776500002015382,0.044645900023169816,validation
projective/d_az=60,A_highlands_moderate,7004,projective,projective,1.0,60.0,0.0,45.0,0.0,1.0,1533,1156,7,0,0.0,nan,inf,inf,False,inf,1.0,0.0,0.0,0.0,0.0,inf,inf,True,0.34245280001778156,0.20159939990844578,0.07720669999253005,validation
similarity/d_az=0,B_highlands_challenging,7001,similarity,similarity,1.0,0.0,0.0,45.0,0.0,1.0,6368,5966,3791,3790,0.9997362173568979,0.25096598203129433,0.13162558085382364,0.38816650987121026,True,0.020854376125706738,0.025581878521339196,1.0,0.982920781369232,1.0,0.9997362173568979,0.05600344081431474,0.0591619082938402,False,1.4355669999495149,0.7075657000532374,0.06112650001887232,validation
affine/d_az=0,B_highlands_challenging,7001,affine,affine,1.0,0.0,0.0,45.0,0.0,1.0,6368,6034,3853,3852,0.9997404619776797,0.24812547069912214,0.13090674101463395,0.38176012312296614,True,0.012874339009213122,0.025581878521339196,1.0,0.9827820450205415,1.0,0.9997404619776797,0.05603657500381333,0.0632367538436924,False,0.3275844999589026,0.7503612999571487,0.07204240001738071,validation
projective/d_az=0,B_highlands_challenging,7001,projective,projective,1.0,0.0,0.0,45.0,0.0,1.0,6368,5965,3767,3766,0.9997345367666578,0.24103848577167836,0.13210222288077383,0.3804785628294396,True,0.04002663230366617,0.025581878521339196,1.0,0.9824893401254946,1.0,0.9997345367666578,0.0565457105768042,0.06077827204360549,False,0.32631309994030744,0.7070820000953972,0.07191190007142723,validation
similarity/d_az=20,B_highlands_challenging,7001,similarity,similarity,1.0,20.0,0.0,45.0,0.0,1.0,6368,6615,600,585,0.975,0.5560425478527724,0.342760294700363,0.8805701241768227,True,0.054048492866778694,0.05860821580691094,1.0,0.9753149860842171,1.0,0.975,0.02952248010815582,0.047139258605133724,False,0.31956779991742224,0.7391707999631763,0.03893449995666742,validation
affine/d_az=20,B_highlands_challenging,7001,affine,affine,1.0,20.0,0.0,45.0,0.0,1.0,6368,6505,818,804,0.9828850855745721,0.5247667806474137,0.30803814744631264,0.8470630763487192,True,0.10117029408472597,0.04958185615796815,1.0,0.9817072538838163,1.0,0.9828850855745721,0.023665583288072445,0.03472552305838168,False,0.3047344000078738,0.7052346999989823,0.050837400020100176,validation
projective/d_az=20,B_highlands_challenging,7001,projective,projective,1.0,20.0,0.0,45.0,0.0,1.0,6368,6562,595,588,0.9882352941176471,0.5648385193976808,0.3431422580969753,0.8929736402950752,True,0.20707139202982588,0.07011933342623053,1.0,0.9746542664447817,1.0,0.9882352941176471,0.026817461848300896,0.04213372080597901,False,0.3014596999855712,0.7425543001154438,0.04825750004965812,validation
similarity/d_az=40,B_highlands_challenging,7001,similarity,similarity,1.0,40.0,0.0,45.0,0.0,1.0,6368,6106,19,3,0.15789473684210525,0.7920243370655297,inf,inf,False,inf,0.4687572337404809,0.03225806451612903,0.1542266640507899,0.6666666666666666,0.15789473684210525,80.05207472886607,132.13684727419036,True,0.2971760000800714,0.7506733000045642,0.10330429999157786,validation
affine/d_az=40,B_highlands_challenging,7001,affine,affine,1.0,40.0,0.0,45.0,0.0,1.0,6368,6166,18,4,0.2222222222222222,0.48015601464831503,inf,inf,False,inf,0.48714276997818,0.06451612903225806,0.3358975579140839,0.0,0.05555555555555555,327.8547934202181,680.657197499931,True,0.3054093000246212,0.9232381999026984,0.29089169995859265,validation
projective/d_az=40,B_highlands_challenging,7001,projective,projective,1.0,40.0,0.0,45.0,0.0,1.0,6368,6079,20,4,0.2,1.6304535970792104,inf,inf,False,inf,0.5649331298385997,0.04838709677419355,0.2519231684355629,0.5,0.15,205.52841081300895,386.70712428730747,True,0.29495470004621893,2.378804999985732,1.7319169000256807,validation
similarity/d_az=60,B_highlands_challenging,7001,similarity,similarity,1.0,60.0,0.0,45.0,0.0,1.0,6368,6132,16,4,0.25,1.2028504104422901,4.137906153866648,110.46659543501677,True,inf,0.48311678540702135,0.016666666666666666,-0.0,0.0,0.0,203.8290296192967,307.4432805804628,True,0.3196623999392614,0.6852250000229105,0.037939899950288236,validation
affine/d_az=60,B_highlands_challenging,7001,affine,affine,1.0,60.0,0.0,45.0,0.0,1.0,6368,6130,19,3,0.15789473684210525,9.282491429618472e-14,inf,inf,False,inf,0.4276625264681708,0.04918032786885246,0.2672454385532547,0.0,0.0,373.1352164802113,784.7733726146058,True,0.32138219999615103,1.438433500006795,0.7877515000291169,validation
projective/d_az=60,B_highlands_challenging,7001,projective,projective,1.0,60.0,0.0,45.0,0.0,1.0,6368,6142,13,5,0.38461538461538464,7.169090995165241e-14,inf,inf,False,inf,0.41667480460802875,0.05,0.23209344616504374,0.0,0.0,241.16689823522273,1101.6862508195754,True,0.30368080001790076,0.7684910999378189,0.13102029997389764,validation
similarity/d_az=0,B_highlands_challenging,7002,similarity,similarity,1.0,0.0,0.0,45.0,0.0,1.0,6395,6512,4124,4122,0.9995150339476236,0.18090733030254622,0.09464217818681442,0.27510289791056247,True,0.007869561559812742,0.036551220957339065,1.0,0.9976495913100113,1.0,0.9995150339476236,0.04123423043957833,0.04183455929962126,False,1.436259499983862,0.7401627999497578,0.061518399976193905,validation
affine/d_az=0,B_highlands_challenging,7002,affine,affine,1.0,0.0,0.0,45.0,0.0,1.0,6395,6416,4020,4014,0.9985074626865672,0.20025293356152604,0.10380893435448946,0.3038711378254441,True,0.02079433638012071,0.027188298200287894,1.0,0.9979825627138248,1.0,0.9985074626865672,0.046796703042840546,0.05157756171792016,False,0.3294441000325605,0.7485272001940757,0.0755401001079008,validation
projective/d_az=0,B_highlands_challenging,7002,projective,projective,1.0,0.0,0.0,45.0,0.0,1.0,6395,6563,4169,4164,0.9988006716238906,0.18128996721847454,0.09656083897503082,0.27085609774411923,True,0.02087367314525992,0.036551220957339065,1.0,0.9984483822832547,1.0,0.9988006716238906,0.04173101195661828,0.046268864038682064,False,0.3315980000188574,0.7604083999758586,0.07280780002474785,validation
similarity/d_az=20,B_highlands_challenging,7002,similarity,similarity,1.0,20.0,0.0,45.0,0.0,1.0,6395,6701,126,115,0.9126984126984127,0.5691288580082152,0.38387737894614543,0.8598426002806192,True,0.09592194769111081,0.13432300754488333,0.75,0.8967070469486743,1.0,0.9126984126984127,0.04392351112318817,0.059942951574187234,False,0.31580680003389716,0.7375505000818521,0.03625690005719662,validation
affine/d_az=20,B_highlands_challenging,7002,affine,affine,1.0,20.0,0.0,45.0,0.0,1.0,6395,6683,71,59,0.8309859154929577,0.4938374073056227,0.40725795170523443,0.8386197787063958,True,0.5927381289824422,0.16978088219840728,0.53125,0.8242704163762835,1.0,0.8309859154929577,0.06904484501246853,0.1569068449860646,False,0.31177849997766316,0.8400507000042126,0.046746799955144525,validation
projective/d_az=20,B_highlands_challenging,7002,projective,projective,1.0,20.0,0.0,45.0,0.0,1.0,6395,6654,128,114,0.890625,0.63697593007741,0.43485674813417663,1.0032935753330057,True,0.3226147718142826,0.13432300754488333,0.734375,0.8875173832829073,1.0,0.890625,0.04397469294793056,0.08185882344776506,False,0.3194363999646157,0.7424045999068767,0.040841199923306704,validation
similarity/d_az=40,B_highlands_challenging,7002,similarity,similarity,1.0,40.0,0.0,45.0,0.0,1.0,6395,6819,14,2,0.14285714285714285,2.0097183471152322e-14,inf,inf,False,inf,0.6332999237350166,0.03125,0.16666666666666669,0.5,0.07142857142857142,291.69240577289077,476.90232777095343,True,0.3319974000332877,0.8798333999002352,0.11863839998841286,validation
affine/d_az=40,B_highlands_challenging,7002,affine,affine,1.0,40.0,0.0,45.0,0.0,1.0,6395,6728,13,3,0.23076923076923078,1.5588817510949423e-13,inf,inf,False,inf,0.7073776679734592,0.046875,0.26416041678685936,0.0,0.07692307692307693,735.0927311609883,1625.7363159388892,True,0.32147820002865046,0.9530436999630183,0.2505270999390632,validation
projective/d_az=40,B_highlands_challenging,7002,projective,projective,1.0,40.0,0.0,45.0,0.0,1.0,6395,6812,15,4,0.26666666666666666,0.7812274673627584,inf,inf,False,inf,0.6332999237350166,0.0625,0.33333333333333337,0.25,0.2,209.09493887783276,373.2026960357083,True,0.3320269000250846,1.2619606000371277,0.5494474000297487,validation
similarity/d_az=60,B_highlands_challenging,7002,similarity,similarity,1.0,60.0,0.0,45.0,0.0,1.0,6395,6755,14,2,0.14285714285714285,1.6852000649168165e-14,inf,inf,False,inf,0.5488586296633249,0.03125,0.16666666666666669,0.0,0.0,219.74573890361415,308.0050408638796,True,0.3168565999949351,0.8532181001501158,0.1212082999991253,validation
affine/d_az=60,B_highlands_challenging,7002,affine,affine,1.0,60.0,0.0,45.0,0.0,1.0,6395,6802,17,4,0.23529411764705882,5.684341886080802e-14,inf,inf,False,inf,0.52247787242154,0.046875,0.25,0.0,0.0,206.12944848709932,351.0080902860041,True,0.3822743999771774,0.927607599995099,0.2349390999879688,validation
projective/d_az=60,B_highlands_challenging,7002,projective,projective,1.0,60.0,0.0,45.0,0.0,1.0,6395,6748,13,0,0.0,nan,inf,inf,False,inf,1.0,0.0,0.0,0.0,0.0,inf,inf,True,0.31129689991939813,1.668810199946165,0.9480251999339089,validation
similarity/d_az=0,B_highlands_challenging,7003,similarity,similarity,1.0,0.0,0.0,45.0,0.0,1.0,6494,6414,4725,4723,0.9995767195767196,0.1755182994871465,0.09036380722524255,0.2551264483325209,True,0.0035502699221723914,0.02358173213056619,1.0,0.9934519337575191,1.0,0.9995767195767196,0.03147158675011426,0.03343935628223173,False,1.4573909998871386,0.7749986000126228,0.06952779996208847,validation
affine/d_az=0,B_highlands_challenging,7003,affine,affine,1.0,0.0,0.0,45.0,0.0,1.0,6494,6345,4613,4611,0.9995664426620421,0.19814989273393224,0.09952552076344025,0.28553656846851644,True,0.01071291565480673,0.02393851082141958,1.0,0.9929838044831043,1.0,0.9995664426620421,0.03534148716357796,0.03903635020743062,False,0.32730129989795387,0.7856080000055954,0.0774751000571996,validation
projective/d_az=0,B_highlands_challenging,7003,projective,projective,1.0,0.0,0.0,45.0,0.0,1.0,6494,6410,4712,4710,0.9995755517826825,0.17838028068315911,0.08934033954736684,0.25483615469390625,True,0.00959155668602579,0.02470529422006547,1.0,0.9937839292975869,1.0,0.9995755517826825,0.029885297104165535,0.03209666867302263,False,0.3463768999790773,0.7340813999762759,0.07297819992527366,validation
similarity/d_az=20,B_highlands_challenging,7003,similarity,similarity,1.0,20.0,0.0,45.0,0.0,1.0,6494,5911,1519,1508,0.9927583936800527,0.5556094698819951,0.311361632378615,0.9176419051748157,True,0.042753356552537126,0.04377014665096774,1.0,0.9677443598804243,1.0,0.9927583936800527,0.04315775375048502,0.06024470721051574,False,0.34715470008086413,0.6910744999768212,0.04598850000184029,validation
affine/d_az=20,B_highlands_challenging,7003,affine,affine,1.0,20.0,0.0,45.0,0.0,1.0,6494,5868,1667,1658,0.9946010797840432,0.8544905730658839,0.29684910469716075,0.856635262859668,True,0.022952819901034573,0.04314594147338774,1.0,0.9686795881649873,0.9993968636911942,0.994001199760048,0.5220165924937203,1.1599329037074035,False,0.3394912000512704,0.7259749999502674,0.05876529996749014,validation
projective/d_az=20,B_highlands_challenging,7003,projective,projective,1.0,20.0,0.0,45.0,0.0,1.0,6494,5868,1492,1480,0.9919571045576407,0.5343969400552012,0.29644597383735716,0.8693347743097675,True,0.05736028088712138,0.03966548492637453,1.0,0.9653817047503421,1.0,0.9919571045576407,0.07155265898022109,0.13078809558472676,False,0.33713350002653897,0.6686073000309989,0.052445200039073825,validation
similarity/d_az=40,B_highlands_challenging,7003,similarity,similarity,1.0,40.0,0.0,45.0,0.0,1.0,6494,6000,24,2,0.08333333333333333,8.28628102289784e-14,inf,inf,False,inf,0.6192142136647978,0.03278688524590164,0.1686130986895011,0.0,0.0,526.1341666162241,861.7179527588909,True,0.35614060005173087,1.0089300000108778,0.36059739999473095,validation
affine/d_az=40,B_highlands_challenging,7003,affine,affine,1.0,40.0,0.0,45.0,0.0,1.0,6494,5949,10,3,0.3,3.9561345224328346e-14,inf,inf,False,inf,0.5187588896493994,0.04918032786885246,0.2672454385532547,0.0,0.0,452.41770977626487,656.6016662923266,True,0.339503200026229,0.7616952999960631,0.11226909991819412,validation
projective/d_az=40,B_highlands_challenging,7003,projective,projective,1.0,40.0,0.0,45.0,0.0,1.0,6494,5927,19,4,0.21052631578947367,2.3703683416226746,inf,inf,False,inf,0.32301115888984566,0.06557377049180328,0.3372261973790022,0.0,0.0,190.11559849057795,278.3896598423371,True,0.34300790005363524,2.0385728999972343,1.3916780999861658,validation
similarity/d_az=60,B_highlands_challenging,7003,similarity,similarity,1.0,60.0,0.0,45.0,0.0,1.0,6494,6794,11,2,0.18181818181818182,8.038873388460929e-14,inf,inf,False,inf,0.6589365067124998,0.03125,0.16666666666666669,0.0,0.0,874.5718312009556,1413.0601784888465,True,0.3343108999542892,0.8020179001614451,0.07399840001016855,validation
affine/d_az=60,B_highlands_challenging,7003,affine,affine,1.0,60.0,0.0,45.0,0.0,1.0,6494,6818,15,4,0.26666666666666666,0.1965095870655923,inf,inf,False,inf,0.4204418816769514,0.0625,0.33333333333333337,0.0,0.0,326.9342532770654,571.249049493403,True,0.3266765000298619,0.8822041999083012,0.16404049994889647,validation
projective/d_az=60,B_highlands_challenging,7003,projective,projective,1.0,60.0,0.0,45.0,0.0,1.0,6494,6844,13,4,0.3076923076923077,0.884755563268297,inf,inf,False,inf,0.5830455251679777,0.0625,0.33333333333333337,0.0,0.0,228.80222782220963,352.72120496854234,True,0.32797159999608994,1.0617975000059232,0.3106336999917403,validation
similarity/d_az=0,B_highlands_challenging,7004,similarity,similarity,1.0,0.0,0.0,45.0,0.0,1.0,6325,6378,4758,4755,0.9993694829760403,0.4507747239666766,0.06655858556044156,0.19260721651878585,True,0.005075731650659844,0.025648067192177357,1.0,0.9956131445998404,0.9997896950578339,0.9991593106347205,0.39833592800464424,0.6014514566285156,False,1.4120053000515327,0.7413544000592083,0.06778320006560534,validation
affine/d_az=0,B_highlands_challenging,7004,affine,affine,1.0,0.0,0.0,45.0,0.0,1.0,6325,6355,4768,4767,0.9997902684563759,0.13872143637366105,0.05491265324230966,0.15997229087313114,True,0.005796051812571274,0.025581878521339196,1.0,0.9956732574081392,0.999790224459828,0.9995805369127517,0.06841271211686406,0.12227126725631254,False,0.29532490007113665,0.7357745999470353,0.07810000004246831,validation
projective/d_az=0,B_highlands_challenging,7004,projective,projective,1.0,0.0,0.0,45.0,0.0,1.0,6325,6367,4766,4765,0.9997901804448175,0.13489431086758996,0.06642277814889784,0.1972713650421606,True,0.010010493350898734,0.025581878521339196,1.0,0.9955938830813654,1.0,0.9997901804448175,0.021772613585601338,0.02633724762346206,False,0.29810979997273535,0.7443554999772459,0.07778890000190586,validation
similarity/d_az=20,B_highlands_challenging,7004,similarity,similarity,1.0,20.0,0.0,45.0,0.0,1.0,6325,6209,864,851,0.9849537037037037,0.5501614534283836,0.309561999512607,0.9400274591808508,True,0.027637100846397877,0.06588078458684124,0.984375,0.9746247425682765,1.0,0.9849537037037037,0.015413795219501576,0.025411533866047227,False,0.297874900046736,0.6903125999961048,0.041281400015577674,validation
affine/d_az=20,B_highlands_challenging,7004,affine,affine,1.0,20.0,0.0,45.0,0.0,1.0,6325,6228,884,870,0.9841628959276018,0.5504164971042861,0.3152414176099028,0.9208867161267883,True,0.062014025473223516,0.06588078458684124,1.0,0.9758354373413998,1.0,0.9841628959276018,0.01847502591692514,0.024496953049425674,False,0.29908080003224313,0.7205651999684051,0.05286539997905493,validation
projective/d_az=20,B_highlands_challenging,7004,projective,projective,1.0,20.0,0.0,45.0,0.0,1.0,6325,6267,861,845,0.9814169570267132,0.548143142220162,0.3363346583926276,0.9237002010523633,True,0.11909877157785528,0.05995241892302781,0.984375,0.9736745645090885,1.0,0.9814169570267132,0.04181040580979137,0.06659645716679835,False,0.2970886999974027,0.7236156999133527,0.05046489997766912,validation
similarity/d_az=40,B_highlands_challenging,7004,similarity,similarity,1.0,40.0,0.0,45.0,0.0,1.0,6325,6706,14,2,0.14285714285714285,4.0194366942304644e-14,inf,inf,False,inf,0.5633824337961466,0.03125,0.16666666666666669,0.0,0.0,211.29548421585196,328.61043203436543,True,0.2854538999963552,0.8102212999947369,0.11787990003358573,validation
affine/d_az=40,B_highlands_challenging,7004,affine,affine,1.0,40.0,0.0,45.0,0.0,1.0,6325,6692,14,3,0.21428571428571427,1.227958193492945e-13,inf,inf,False,inf,0.42354351122733286,0.046875,0.26416041678685936,0.0,0.0,215.07750472146398,464.6301269021353,True,0.2854716000147164,1.018668899894692,0.31906569993589073,validation
projective/d_az=40,B_highlands_challenging,7004,projective,projective,1.0,40.0,0.0,45.0,0.0,1.0,6325,6764,17,0,0.0,nan,inf,inf,False,inf,1.0,0.0,0.0,0.0,0.058823529411764705,inf,inf,True,0.2875773999840021,3.5759110999060795,2.854350999929011,validation
similarity/d_az=60,B_highlands_challenging,7004,similarity,similarity,1.0,60.0,0.0,45.0,0.0,1.0,6325,5832,18,2,0.1111111111111111,5.684341886080802e-14,inf,inf,False,inf,0.4883663120352414,0.03278688524590164,0.1686130986895011,0.0,0.0,242.16165046398163,395.5722828686594,True,0.31562629994004965,0.8367146000964567,0.2029223000863567,validation
affine/d_az=60,B_highlands_challenging,7004,affine,affine,1.0,60.0,0.0,45.0,0.0,1.0,6325,5848,19,3,0.15789473684210525,1.40200963366972e-13,inf,inf,False,inf,0.4060036980387994,0.05,0.26832433664837085,0.0,0.0,255.50248220290896,558.3616869840312,True,0.3004774999571964,1.3950643999269232,0.7754520999733359,validation
projective/d_az=60,B_highlands_challenging,7004,projective,projective,1.0,60.0,0.0,45.0,0.0,1.0,6325,5836,16,0,0.0,nan,inf,inf,False,inf,1.0,0.0,0.0,0.0,0.0,inf,inf,True,0.3005313000176102,2.901735599967651,2.248091899906285,validation
similarity/d_az=0,C_extreme_diagnostic,7001,similarity,similarity,1.0,0.0,0.0,45.0,0.0,1.0,2856,2469,1565,1558,0.9955271565495207,0.46217026350492296,0.23126943587354576,0.6978518099051526,True,0.06864704362278985,0.034938562148434216,1.0,0.9727186524398822,1.0,0.9955271565495207,0.07062153124807365,0.08568399071175592,False,2.323970800032839,0.261071200016886,0.046872599981725216,validation
affine/d_az=0,C_extreme_diagnostic,7001,affine,affine,1.0,0.0,0.0,45.0,0.0,1.0,2856,2442,1546,1539,0.9954721862871928,0.4558622246974452,0.2266064538761454,0.695735195933415,True,0.0878086605982818,0.039836089949943636,1.0,0.9724440192079239,1.0,0.9954721862871928,0.07424362503538375,0.10420270418162841,False,1.3253790000453591,0.27225310006178916,0.057343399967066944,validation
projective/d_az=0,C_extreme_diagnostic,7001,projective,projective,1.0,0.0,0.0,45.0,0.0,1.0,2856,2466,1556,1549,0.9955012853470437,0.4614116857882208,0.22156349505869274,0.7192470981113849,True,0.09815140165133782,0.04844030009827676,1.0,0.972542173306237,1.0,0.9955012853470437,0.07202106095792611,0.12100728038397199,False,1.3028567000292242,0.27796109998598695,0.05412919993977994,validation
similarity/d_az=20,C_extreme_diagnostic,7001,similarity,similarity,1.0,20.0,0.0,45.0,0.0,1.0,2856,2976,298,274,0.9194630872483222,1.2331261204626296,0.6560159076667695,1.789398007287383,True,0.28690008437748404,0.09479309751667343,0.96875,0.964111116545922,0.9817518248175182,0.912751677852349,0.6576572091496413,0.9453060356386443,False,1.2359352000057697,0.28312730009201914,0.04384530009701848,validation
affine/d_az=20,C_extreme_diagnostic,7001,affine,affine,1.0,20.0,0.0,45.0,0.0,1.0,2856,2972,373,353,0.9463806970509383,1.006951040154829,0.6238413073165932,1.8328962479307171,True,0.08106583783478591,0.12293487241585593,0.9375,0.9605073757797664,0.9971671388101983,0.9436997319034852,0.07034240614763712,0.11720094238180606,False,1.2513328000204638,0.28819119988474995,0.0514409999595955,validation
projective/d_az=20,C_extreme_diagnostic,7001,projective,projective,1.0,20.0,0.0,45.0,0.0,1.0,2856,3000,286,270,0.9440559440559441,1.0730633965552654,0.6745919477305207,1.8898350515131792,True,0.605200303485337,0.09479309751667343,0.96875,0.9612194090729058,1.0,0.9440559440559441,0.15014383906854162,0.3232600249487093,False,1.2295047000516206,0.28366420010570437,0.04256610001903027,validation
similarity/d_az=40,C_extreme_diagnostic,7001,similarity,similarity,1.0,40.0,0.0,45.0,0.0,1.0,2856,2189,34,4,0.11764705882352941,1.657256204579568e-13,1.1718571004216928e-13,2.3437142008433856e-13,True,inf,0.6160051526491299,0.03225806451612903,0.16794877895704194,0.0,0.058823529411764705,821.0725729719229,1341.5211908531146,True,1.321165299974382,0.38468299992382526,0.18327479995787144,validation
affine/d_az=40,C_extreme_diagnostic,7001,affine,affine,1.0,40.0,0.0,45.0,0.0,1.0,2856,2221,35,5,0.14285714285714285,3.00787099952753e-13,6.856599695935614e-13,8.703900645592392e-13,True,inf,0.540224944306896,0.04838709677419355,0.2556059651967496,0.0,0.0,938.0474598057308,2160.2107512492894,True,1.3179661000613123,1.2579319999786094,1.0624214999843389,validation
projective/d_az=40,C_extreme_diagnostic,7001,projective,projective,1.0,40.0,0.0,45.0,0.0,1.0,2856,2186,31,5,0.16129032258064516,2.729076160030173e-13,inf,inf,False,inf,0.3708172398193243,0.06451612903225806,0.32278547677956637,0.0,0.03225806451612903,338.37215811512914,874.6709984093493,True,1.318139599985443,4.259963899967261,4.058345300029032,validation
similarity/d_az=60,C_extreme_diagnostic,7001,similarity,similarity,1.0,60.0,0.0,45.0,0.0,1.0,2856,2246,23,3,0.13043478260869565,0.7593025765879634,inf,inf,False,inf,0.5694288959809864,0.03333333333333333,0.15546179824918327,0.0,0.0,240.35155214934616,371.2746976997379,True,1.3158205000218004,0.3475018999306485,0.1418178000021726,validation
affine/d_az=60,C_extreme_diagnostic,7001,affine,affine,1.0,60.0,0.0,45.0,0.0,1.0,2856,2254,22,4,0.18181818181818182,0.6504531008710055,inf,inf,False,inf,0.3649272931057257,0.06557377049180328,0.3372261973790022,0.0,0.0,346.0442390618141,582.5496164473052,True,1.3299452000064775,0.7181255000177771,0.5119402999989688,validation
projective/d_az=60,C_extreme_diagnostic,7001,projective,projective,1.0,60.0,0.0,45.0,0.0,1.0,2856,2245,32,4,0.125,1.739768393161732,inf,inf,False,inf,0.5327573845312419,0.06666666666666667,0.33858761519756286,0.0,0.0,268.80771772930837,392.19589189710825,True,1.3091467999620363,4.211454599979334,4.011569500085898,validation
similarity/d_az=0,C_extreme_diagnostic,7002,similarity,similarity,1.0,0.0,0.0,45.0,0.0,1.0,2947,3441,1926,1918,0.995846313603323,0.3587754587140821,0.1728810701310203,0.4915338084105064,True,0.014450481423693661,0.04138085568247579,1.0,0.9948474115141649,1.0,0.995846313603323,0.06434427937917866,0.06897025654525296,False,2.4577526999637485,0.32954069995321333,0.05723170004785061,validation
affine/d_az=0,C_extreme_diagnostic,7002,affine,affine,1.0,0.0,0.0,45.0,0.0,1.0,2947,3378,1843,1835,0.9956592512208355,0.47482756958255556,0.18844994328509207,0.5579446854409297,True,0.04178470668666908,0.050931268790645697,1.0,0.9941783281924755,0.9994550408719346,0.99511665762344,0.22047780806133954,0.3397600929512084,False,1.3965929000405595,0.31667209998704493,0.0597632999997586,validation
projective/d_az=0,C_extreme_diagnostic,7002,projective,projective,1.0,0.0,0.0,45.0,0.0,1.0,2947,3433,1923,1917,0.9968798751950078,0.34869287339614,0.1751079644138134,0.5049966099417734,True,0.038333113960390436,0.04138085568247579,1.0,0.9952802571257141,1.0,0.9968798751950078,0.05705711100560748,0.07240513499655901,False,1.3963800000492483,0.3209975999779999,0.05769769998732954,validation
similarity/d_az=20,C_extreme_diagnostic,7002,similarity,similarity,1.0,20.0,0.0,45.0,0.0,1.0,2947,3425,103,81,0.7864077669902912,1.210700561803183,0.7844995721012876,1.7793134755031172,True,0.4907288924945328,0.15539043078935968,0.6875,0.8560574213545074,0.9753086419753086,0.7766990291262136,0.6900368888572908,1.0056386978230358,False,1.3758856999920681,0.29609449999406934,0.04164359997957945,validation
affine/d_az=20,C_extreme_diagnostic,7002,affine,affine,1.0,20.0,0.0,45.0,0.0,1.0,2947,3458,67,43,0.6417910447761194,1.2854215661756754,0.7884130180642559,2.0029187200751353,True,1.0732682124564858,0.1949127854287941,0.390625,0.7058531143539403,0.9767441860465116,0.6268656716417911,0.7563844385487105,1.5067744699263896,False,1.4387164000654593,0.28122510004322976,0.045398600050248206,validation
